奇妙马戏团JAVA'143'
2021-09-16 11:17:00-2021-09-16 14:11:00
合计开奖,39158,90843343,
红利次数/奖项,2805,17604834,
红利赢场次,1189,




奇妙马戏团JAVA'143'
2021-09-18 15:00:00-2021-09-18 17:00:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
78107,221184000,202371500,-18812500,-0.0850536205150463,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,13,2070300,0.00017632378472222222,0.011898693000156902,
999~500,167,9747200,0.002265082465277778,0.0560203547365741,
499~400,140,6204000,0.0018988715277777778,0.0356564224377981,
399~300,499,16413200,0.006768120659722222,0.0943320426750593,
299~200,1527,36773000,0.020711263020833332,0.21134648973326076,
199~100,2390,32171700,0.032416449652777776,0.1849013097585605,
99~50,5037,35721200,0.06831868489583333,0.20530145022325497,
49~30,5730,19105800,0.07771809895833333,0.10980729784205079,
1~29,12754,15787500,0.17298719618055555,0.09073593959328459,
=0,45471,0,0.6167399088541666,0.0,
合计开奖,73728,173993900,
红利次数/奖项,4379,28377600,
红利赢场次,1796,




奇妙马戏团JAVA'143'
2021-09-22 09:00:00-2021-09-22 10:40:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
30719,86577000,81206200,-5370800,-0.062034951546022614,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,13,2025700,0.00045043484286753753,0.02952859493916296,
999~500,64,3751700,0.0022175253802709538,0.05468846800279295,
499~400,47,2103600,0.0016284952011364818,0.030664141933170363,
399~300,206,6755100,0.007137659817747133,0.09846897945082674,
299~200,605,14490400,0.020962544610373862,0.21122631786861182,
199~100,862,11613500,0.02986729496552441,0.169289794799807,
99~50,2018,14312800,0.06992134714666852,0.20863744564607375,
49~30,2234,7475900,0.07740549530508298,0.10897606896662308,
1~29,5006,6072600,0.17345206333806867,0.08852018839293133,
=0,17806,0,0.6169571393922595,0.0,
合计开奖,28861,68601300,
红利次数/奖项,1858,12604900,
红利赢场次,770,


奇妙马戏团JAVA'143'
2021-09-22 09:00:00-2021-09-22 11:56:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
61800,174522000,160891200,-13630800,-0.07810362017396087,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,18,2744800,0.0003094059405940594,0.02006143852091475,
999~500,132,7793500,0.002268976897689769,0.05696182640365386,
499~400,120,5355000,0.0020627062706270625,0.03913910058273772,
399~300,386,12615900,0.006635038503850385,0.09220821270621117,
299~200,1181,28293700,0.020300467546754675,0.20679551263451096,
199~100,1795,24092900,0.03085464796479648,0.17609233173293026,
99~50,3995,28257000,0.0686709295929593,0.206527276408295,
49~30,4586,15334400,0.07882975797579758,0.11207742744648615,
1~29,10029,12332500,0.17239067656765678,0.09013687356426012,
=0,35934,0,0.6176773927392739,0.0,
合计开奖,58176,136819700,
红利次数/奖项,3624,24071500,
红利赢场次,1520,


奇妙马戏团JAVA'143'
2021-09-22 09:00:00-2021-09-22 14:50:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
162539,459363000,423763500,-35599500,-0.07749753462947603,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,33,4695200,0.00021551301894555356,0.012971659995087832,
999~500,339,20435100,0.0022139064673497777,0.05645705596473406,
499~400,307,13673800,0.0020049241459480288,0.037777279868979385,
399~300,1038,34062700,0.00677886405046923,0.09410669682115315,
299~200,3195,76844000,0.02086557865245587,0.21230069872689755,
199~100,4822,65064600,0.03149102355622604,0.17975717092272783,
99~50,10511,74471100,0.06864416188293071,0.20574497117485632,
49~30,12007,40142000,0.07841408540846248,0.11090227796958932,
1~29,26377,32569800,0.17226020911293535,0.08998218855597453,
=0,94494,0,0.617111733704277,0.0,
合计开奖,153123,361958300,
红利次数/奖项,9416,61805200,
